query_id,split,ingress_node_id,start_time_ms,query_text,zone_constraint,zone_type_constraint,service_constraint,freshness_constraint,ambiguity_level,difficulty,intended_domain_count,ground_truth_count,query_family,workload_tier,intent_facet,query_text_id,manifest_difficulty,target_relevant_domains,target_confuser_domains,explicit_domain_mention,explicit_zone_mention,semantic_intent_family
q-rf_3967_exodus-routing_hard_v3-0234,test,"Santa+Clara,+CA388",23300,need ambient humidity updates for indoor outdoor drift conditions around residential with realtime freshness,,residential,humidity,realtime,high,hard,2,2,paraphrase_controlled,routing_hard_v3,indoor_outdoor_drift,qt-q-rf_3967_exodus-routing_hard_v3-0234,medium,domain-05;domain-08,domain-01;domain-06,0,0,indoor_outdoor_drift
q-rf_3967_exodus-routing_hard_v3-0235,test,Amsterdam119,23400,need moisture level updates for irrigation buildup conditions around residential with realtime freshness,,residential,humidity,realtime,high,hard,2,2,paraphrase_controlled,routing_hard_v3,irrigation_buildup,qt-q-rf_3967_exodus-routing_hard_v3-0235,medium,domain-01;domain-06,domain-05;domain-08,0,0,irrigation_buildup
q-rf_3967_exodus-routing_hard_v3-0236,test,"Austin,+TX136",23500,need sound level updates for school pickup disturbance conditions around residential with archival freshness,,residential,noise_level,archival,high,hard,2,2,paraphrase_controlled,routing_hard_v3,school_pickup_disturbance,qt-q-rf_3967_exodus-routing_hard_v3-0236,medium,domain-01;domain-06,domain-05;domain-08,0,0,school_pickup_disturbance
q-rf_3967_exodus-routing_hard_v3-0237,test,"Herndon,+VA208",23600,need sound level updates for stadium dispersal noise conditions around residential with recent freshness,,residential,noise_level,recent,high,hard,2,2,paraphrase_controlled,routing_hard_v3,stadium_dispersal_noise,qt-q-rf_3967_exodus-routing_hard_v3-0237,medium,domain-05;domain-08,domain-01;domain-06,0,0,stadium_dispersal_noise
q-rf_3967_exodus-routing_hard_v3-0238,test,Frankfurt184,23700,need traffic speed updates for freight corridor slowdown conditions around downtown with realtime freshness,,downtown,traffic_speed,realtime,high,hard,2,2,paraphrase_controlled,routing_hard_v3,freight_corridor_slowdown,qt-q-rf_3967_exodus-routing_hard_v3-0238,medium,domain-02;domain-07,domain-03;domain-06,0,0,freight_corridor_slowdown
q-rf_3967_exodus-routing_hard_v3-0239,test,"Santa+Clara,+CA389",23800,need next bus updates for corridor incident diversion conditions around residential with archival freshness,,residential,bus_arrival,archival,high,hard,2,2,paraphrase_controlled,routing_hard_v3,corridor_incident_diversion,qt-q-rf_3967_exodus-routing_hard_v3-0239,medium,domain-05;domain-08,domain-01;domain-06,0,0,corridor_incident_diversion
q-rf_3967_exodus-routing_hard_v3-0240,test,"Santa+Clara,+CA363",23900,need ambient humidity updates for indoor outdoor drift conditions around residential with archival freshness,,residential,humidity,archival,high,hard,2,2,paraphrase_controlled,routing_hard_v3,indoor_outdoor_drift,qt-q-rf_3967_exodus-routing_hard_v3-0240,medium,domain-01;domain-06,domain-05;domain-08,0,0,indoor_outdoor_drift
q-rf_3967_exodus-routing_hard_v3-0241,test,"Atlanta,+GA133",24000,need moisture level updates for indoor outdoor drift conditions around residential with realtime freshness,,residential,humidity,realtime,high,hard,2,2,paraphrase_controlled,routing_hard_v3,indoor_outdoor_drift,qt-q-rf_3967_exodus-routing_hard_v3-0241,medium,domain-05;domain-08,domain-01;domain-06,0,0,indoor_outdoor_drift
q-rf_3967_exodus-routing_hard_v3-0242,test,"Santa+Clara,+CA388",24100,need moisture level updates for irrigation buildup conditions around residential with realtime freshness,,residential,humidity,realtime,high,hard,2,2,paraphrase_controlled,routing_hard_v3,irrigation_buildup,qt-q-rf_3967_exodus-routing_hard_v3-0242,medium,domain-01;domain-06,domain-05;domain-08,0,0,irrigation_buildup
q-rf_3967_exodus-routing_hard_v3-0243,test,Amsterdam119,24200,need ambient noise updates for school pickup disturbance conditions around residential with archival freshness,,residential,noise_level,archival,high,hard,2,2,paraphrase_controlled,routing_hard_v3,school_pickup_disturbance,qt-q-rf_3967_exodus-routing_hard_v3-0243,medium,domain-01;domain-06,domain-05;domain-08,0,0,school_pickup_disturbance
q-rf_3967_exodus-routing_hard_v3-0244,test,"Austin,+TX136",24300,need sound level updates for stadium dispersal noise conditions around residential with recent freshness,,residential,noise_level,recent,high,hard,2,2,paraphrase_controlled,routing_hard_v3,stadium_dispersal_noise,qt-q-rf_3967_exodus-routing_hard_v3-0244,medium,domain-05;domain-08,domain-01;domain-06,0,0,stadium_dispersal_noise
q-rf_3967_exodus-routing_hard_v3-0245,test,"Herndon,+VA208",24400,need vehicle flow speed updates for freight corridor slowdown conditions around downtown with realtime freshness,,downtown,traffic_speed,realtime,high,hard,2,2,paraphrase_controlled,routing_hard_v3,freight_corridor_slowdown,qt-q-rf_3967_exodus-routing_hard_v3-0245,medium,domain-02;domain-07,domain-03;domain-06,0,0,freight_corridor_slowdown
q-rf_3967_exodus-routing_hard_v3-0246,test,Frankfurt184,24500,need bus waiting time updates for corridor incident diversion conditions around residential with archival freshness,,residential,bus_arrival,archival,high,hard,2,2,paraphrase_controlled,routing_hard_v3,corridor_incident_diversion,qt-q-rf_3967_exodus-routing_hard_v3-0246,medium,domain-05;domain-08,domain-01;domain-06,0,0,corridor_incident_diversion
q-rf_3967_exodus-routing_hard_v3-0247,test,"Santa+Clara,+CA389",24600,need humidity updates for indoor outdoor drift conditions around residential with archival freshness,,residential,humidity,archival,high,hard,2,2,paraphrase_controlled,routing_hard_v3,indoor_outdoor_drift,qt-q-rf_3967_exodus-routing_hard_v3-0247,medium,domain-01;domain-06,domain-05;domain-08,0,0,indoor_outdoor_drift
q-rf_3967_exodus-routing_hard_v3-0248,test,"Santa+Clara,+CA363",24700,need humidity updates for indoor outdoor drift conditions around residential with realtime freshness,,residential,humidity,realtime,high,hard,2,2,paraphrase_controlled,routing_hard_v3,indoor_outdoor_drift,qt-q-rf_3967_exodus-routing_hard_v3-0248,medium,domain-05;domain-08,domain-01;domain-06,0,0,indoor_outdoor_drift
q-rf_3967_exodus-routing_hard_v3-0249,test,"Atlanta,+GA133",24800,need ambient humidity updates for irrigation buildup conditions around residential with realtime freshness,,residential,humidity,realtime,high,hard,2,2,paraphrase_controlled,routing_hard_v3,irrigation_buildup,qt-q-rf_3967_exodus-routing_hard_v3-0249,medium,domain-01;domain-06,domain-05;domain-08,0,0,irrigation_buildup
q-rf_3967_exodus-routing_hard_v3-0250,test,"Santa+Clara,+CA388",24900,need ambient noise updates for school pickup disturbance conditions around residential with archival freshness,,residential,noise_level,archival,high,hard,2,2,paraphrase_controlled,routing_hard_v3,school_pickup_disturbance,qt-q-rf_3967_exodus-routing_hard_v3-0250,medium,domain-01;domain-06,domain-05;domain-08,0,0,school_pickup_disturbance
q-rf_3967_exodus-routing_hard_v3-0251,test,Amsterdam119,25000,need sound level updates for stadium dispersal noise conditions around residential with recent freshness,,residential,noise_level,recent,high,hard,2,2,paraphrase_controlled,routing_hard_v3,stadium_dispersal_noise,qt-q-rf_3967_exodus-routing_hard_v3-0251,medium,domain-05;domain-08,domain-01;domain-06,0,0,stadium_dispersal_noise
q-rf_3967_exodus-routing_hard_v3-0252,test,"Austin,+TX136",25100,need road speed updates for freight corridor slowdown conditions around downtown with realtime freshness,,downtown,traffic_speed,realtime,high,hard,2,2,paraphrase_controlled,routing_hard_v3,freight_corridor_slowdown,qt-q-rf_3967_exodus-routing_hard_v3-0252,medium,domain-02;domain-07,domain-03;domain-06,0,0,freight_corridor_slowdown
q-rf_3967_exodus-routing_hard_v3-0253,test,"Herndon,+VA208",25200,need bus arrival updates for corridor incident diversion conditions around residential with archival freshness,,residential,bus_arrival,archival,high,hard,2,2,paraphrase_controlled,routing_hard_v3,corridor_incident_diversion,qt-q-rf_3967_exodus-routing_hard_v3-0253,medium,domain-05;domain-08,domain-01;domain-06,0,0,corridor_incident_diversion
q-rf_3967_exodus-routing_hard_v3-0254,test,Frankfurt184,25300,need humidity updates for indoor outdoor drift conditions around residential with archival freshness,,residential,humidity,archival,high,hard,2,2,paraphrase_controlled,routing_hard_v3,indoor_outdoor_drift,qt-q-rf_3967_exodus-routing_hard_v3-0254,medium,domain-01;domain-06,domain-05;domain-08,0,0,indoor_outdoor_drift
q-rf_3967_exodus-routing_hard_v3-0255,test,"Santa+Clara,+CA389",25400,need ambient humidity updates for indoor outdoor drift conditions around residential with realtime freshness,,residential,humidity,realtime,high,hard,2,2,paraphrase_controlled,routing_hard_v3,indoor_outdoor_drift,qt-q-rf_3967_exodus-routing_hard_v3-0255,medium,domain-05;domain-08,domain-01;domain-06,0,0,indoor_outdoor_drift
q-rf_3967_exodus-routing_hard_v3-0256,test,"Santa+Clara,+CA363",25500,realtime irrigation buildup humidity near residential,,residential,humidity,realtime,high,hard,2,2,semantic_brief,routing_hard_v3,irrigation_buildup,qt-q-rf_3967_exodus-routing_hard_v3-0256,medium,domain-01;domain-06,domain-05;domain-08,0,0,irrigation_buildup
q-rf_3967_exodus-routing_hard_v3-0257,test,"Atlanta,+GA133",25600,archival school pickup disturbance sound level near residential,,residential,noise_level,archival,high,hard,2,2,semantic_brief,routing_hard_v3,school_pickup_disturbance,qt-q-rf_3967_exodus-routing_hard_v3-0257,medium,domain-01;domain-06,domain-05;domain-08,0,0,school_pickup_disturbance
q-rf_3967_exodus-routing_hard_v3-0258,test,"Santa+Clara,+CA388",25700,recent stadium dispersal noise sound level near residential,,residential,noise_level,recent,high,hard,2,2,semantic_brief,routing_hard_v3,stadium_dispersal_noise,qt-q-rf_3967_exodus-routing_hard_v3-0258,medium,domain-05;domain-08,domain-01;domain-06,0,0,stadium_dispersal_noise
q-rf_3967_exodus-routing_hard_v3-0259,test,Amsterdam119,25800,realtime freight corridor slowdown road speed near downtown,,downtown,traffic_speed,realtime,high,hard,2,2,semantic_brief,routing_hard_v3,freight_corridor_slowdown,qt-q-rf_3967_exodus-routing_hard_v3-0259,medium,domain-02;domain-07,domain-03;domain-06,0,0,freight_corridor_slowdown
q-rf_3967_exodus-routing_hard_v3-0260,test,"Austin,+TX136",25900,archival corridor incident diversion next bus near residential,,residential,bus_arrival,archival,high,hard,2,2,semantic_brief,routing_hard_v3,corridor_incident_diversion,qt-q-rf_3967_exodus-routing_hard_v3-0260,medium,domain-05;domain-08,domain-01;domain-06,0,0,corridor_incident_diversion
q-rf_3967_exodus-routing_hard_v3-0261,test,"Herndon,+VA208",26000,archival indoor outdoor drift humidity near residential,,residential,humidity,archival,high,hard,2,2,semantic_brief,routing_hard_v3,indoor_outdoor_drift,qt-q-rf_3967_exodus-routing_hard_v3-0261,medium,domain-01;domain-06,domain-05;domain-08,0,0,indoor_outdoor_drift
q-rf_3967_exodus-routing_hard_v3-0262,test,Frankfurt184,26100,realtime indoor outdoor drift moisture level near residential,,residential,humidity,realtime,high,hard,2,2,semantic_brief,routing_hard_v3,indoor_outdoor_drift,qt-q-rf_3967_exodus-routing_hard_v3-0262,medium,domain-05;domain-08,domain-01;domain-06,0,0,indoor_outdoor_drift
q-rf_3967_exodus-routing_hard_v3-0263,test,"Santa+Clara,+CA389",26200,realtime irrigation buildup moisture level near residential,,residential,humidity,realtime,high,hard,2,2,semantic_brief,routing_hard_v3,irrigation_buildup,qt-q-rf_3967_exodus-routing_hard_v3-0263,medium,domain-01;domain-06,domain-05;domain-08,0,0,irrigation_buildup
q-rf_3967_exodus-routing_hard_v3-0264,test,"Santa+Clara,+CA363",26300,archival school pickup disturbance noise level near residential,,residential,noise_level,archival,high,hard,2,2,semantic_brief,routing_hard_v3,school_pickup_disturbance,qt-q-rf_3967_exodus-routing_hard_v3-0264,medium,domain-01;domain-06,domain-05;domain-08,0,0,school_pickup_disturbance
q-rf_3967_exodus-routing_hard_v3-0265,test,"Atlanta,+GA133",26400,recent stadium dispersal noise ambient noise near residential,,residential,noise_level,recent,high,hard,2,2,semantic_brief,routing_hard_v3,stadium_dispersal_noise,qt-q-rf_3967_exodus-routing_hard_v3-0265,medium,domain-05;domain-08,domain-01;domain-06,0,0,stadium_dispersal_noise
q-rf_3967_exodus-routing_hard_v3-0266,test,"Santa+Clara,+CA388",26500,realtime freight corridor slowdown traffic speed near downtown,,downtown,traffic_speed,realtime,high,hard,2,2,semantic_brief,routing_hard_v3,freight_corridor_slowdown,qt-q-rf_3967_exodus-routing_hard_v3-0266,medium,domain-02;domain-07,domain-03;domain-06,0,0,freight_corridor_slowdown
q-rf_3967_exodus-routing_hard_v3-0267,test,Amsterdam119,26600,archival corridor incident diversion bus arrival near residential,,residential,bus_arrival,archival,high,hard,2,2,semantic_brief,routing_hard_v3,corridor_incident_diversion,qt-q-rf_3967_exodus-routing_hard_v3-0267,medium,domain-05;domain-08,domain-01;domain-06,0,0,corridor_incident_diversion
q-rf_3967_exodus-routing_hard_v3-0268,test,"Austin,+TX136",26700,archival indoor outdoor drift moisture level near residential,,residential,humidity,archival,high,hard,2,2,semantic_brief,routing_hard_v3,indoor_outdoor_drift,qt-q-rf_3967_exodus-routing_hard_v3-0268,medium,domain-01;domain-06,domain-05;domain-08,0,0,indoor_outdoor_drift
q-rf_3967_exodus-routing_hard_v3-0269,test,"Herndon,+VA208",26800,realtime indoor outdoor drift ambient humidity near residential,,residential,humidity,realtime,high,hard,2,2,semantic_brief,routing_hard_v3,indoor_outdoor_drift,qt-q-rf_3967_exodus-routing_hard_v3-0269,medium,domain-05;domain-08,domain-01;domain-06,0,0,indoor_outdoor_drift
q-rf_3967_exodus-routing_hard_v3-0270,test,Frankfurt184,26900,realtime irrigation buildup ambient humidity near residential,,residential,humidity,realtime,high,hard,2,2,semantic_brief,routing_hard_v3,irrigation_buildup,qt-q-rf_3967_exodus-routing_hard_v3-0270,medium,domain-01;domain-06,domain-05;domain-08,0,0,irrigation_buildup
q-rf_3967_exodus-routing_hard_v3-0271,test,"Santa+Clara,+CA389",27000,archival school pickup disturbance noise level near residential,,residential,noise_level,archival,high,hard,2,2,semantic_brief,routing_hard_v3,school_pickup_disturbance,qt-q-rf_3967_exodus-routing_hard_v3-0271,medium,domain-01;domain-06,domain-05;domain-08,0,0,school_pickup_disturbance
q-rf_3967_exodus-routing_hard_v3-0272,test,"Santa+Clara,+CA363",27100,recent stadium dispersal noise ambient noise near residential,,residential,noise_level,recent,high,hard,2,2,semantic_brief,routing_hard_v3,stadium_dispersal_noise,qt-q-rf_3967_exodus-routing_hard_v3-0272,medium,domain-05;domain-08,domain-01;domain-06,0,0,stadium_dispersal_noise
q-rf_3967_exodus-routing_hard_v3-0273,test,"Atlanta,+GA133",27200,realtime freight corridor slowdown traffic speed near downtown,,downtown,traffic_speed,realtime,high,hard,2,2,semantic_brief,routing_hard_v3,freight_corridor_slowdown,qt-q-rf_3967_exodus-routing_hard_v3-0273,medium,domain-02;domain-07,domain-03;domain-06,0,0,freight_corridor_slowdown
q-rf_3967_exodus-routing_hard_v3-0274,test,"Santa+Clara,+CA388",27300,archival corridor incident diversion bus arrival near residential,,residential,bus_arrival,archival,high,hard,2,2,semantic_brief,routing_hard_v3,corridor_incident_diversion,qt-q-rf_3967_exodus-routing_hard_v3-0274,medium,domain-05;domain-08,domain-01;domain-06,0,0,corridor_incident_diversion
q-rf_3967_exodus-routing_hard_v3-0275,test,Amsterdam119,27400,archival indoor outdoor drift moisture level near residential,,residential,humidity,archival,high,hard,2,2,semantic_brief,routing_hard_v3,indoor_outdoor_drift,qt-q-rf_3967_exodus-routing_hard_v3-0275,medium,domain-01;domain-06,domain-05;domain-08,0,0,indoor_outdoor_drift
q-rf_3967_exodus-routing_hard_v3-0276,test,"Austin,+TX136",27500,realtime indoor outdoor drift ambient humidity near residential,,residential,humidity,realtime,high,hard,2,2,semantic_brief,routing_hard_v3,indoor_outdoor_drift,qt-q-rf_3967_exodus-routing_hard_v3-0276,medium,domain-05;domain-08,domain-01;domain-06,0,0,indoor_outdoor_drift
q-rf_3967_exodus-routing_hard_v3-0277,test,"Herndon,+VA208",27600,realtime irrigation buildup humidity near residential,,residential,humidity,realtime,high,hard,2,2,semantic_brief,routing_hard_v3,irrigation_buildup,qt-q-rf_3967_exodus-routing_hard_v3-0277,medium,domain-01;domain-06,domain-05;domain-08,0,0,irrigation_buildup
q-rf_3967_exodus-routing_hard_v3-0278,test,Frankfurt184,27700,archival school pickup disturbance noise level near residential,,residential,noise_level,archival,high,hard,2,2,semantic_brief,routing_hard_v3,school_pickup_disturbance,qt-q-rf_3967_exodus-routing_hard_v3-0278,medium,domain-01;domain-06,domain-05;domain-08,0,0,school_pickup_disturbance
q-rf_3967_exodus-routing_hard_v3-0279,test,"Santa+Clara,+CA389",27800,recent stadium dispersal noise noise level near residential,,residential,noise_level,recent,high,hard,2,2,semantic_brief,routing_hard_v3,stadium_dispersal_noise,qt-q-rf_3967_exodus-routing_hard_v3-0279,medium,domain-05;domain-08,domain-01;domain-06,0,0,stadium_dispersal_noise
