query_id,split,ingress_node_id,start_time_ms,query_text,zone_constraint,zone_type_constraint,service_constraint,freshness_constraint,ambiguity_level,difficulty,intended_domain_count,ground_truth_count,query_family,workload_tier,intent_facet,query_text_id,manifest_difficulty,target_relevant_domains,target_confuser_domains,explicit_domain_mention,explicit_zone_mention,semantic_intent_family
q-rf_1239_sprint-routing_hard_v3-0264,test,"Ashburn,+VA10162",26300,recent event dispersal traffic speed near school area,,school_area,traffic_speed,recent,high,hard,2,2,semantic_brief,routing_hard_v3,event_dispersal,qt-q-rf_1239_sprint-routing_hard_v3-0264,medium,domain-05;domain-13,domain-01;domain-12;domain-16,0,0,event_dispersal
q-rf_1239_sprint-routing_hard_v3-0265,test,"Seattle,+WA6450",26400,realtime congestion spillback vehicle flow speed near stadium area,,stadium_area,traffic_speed,realtime,high,hard,2,2,semantic_brief,routing_hard_v3,congestion_spillback,qt-q-rf_1239_sprint-routing_hard_v3-0265,medium,domain-09;domain-12,domain-04;domain-05,0,0,congestion_spillback
q-rf_1239_sprint-routing_hard_v3-0266,test,"Atlanta,+GA2338",26500,archival bus lane delay traffic speed near transport hub,,transport_hub,traffic_speed,archival,high,hard,2,2,semantic_brief,routing_hard_v3,bus_lane_delay,qt-q-rf_1239_sprint-routing_hard_v3-0266,medium,domain-08;domain-11,domain-04;domain-15,0,0,bus_lane_delay
q-rf_1239_sprint-routing_hard_v3-0267,test,"Relay,+MD4093",26600,recent congestion spillback vehicle flow speed near transport hub,,transport_hub,traffic_speed,recent,high,hard,2,2,semantic_brief,routing_hard_v3,congestion_spillback,qt-q-rf_1239_sprint-routing_hard_v3-0267,medium,domain-08;domain-11,domain-04;domain-15,0,0,congestion_spillback
q-rf_1239_sprint-routing_hard_v3-0268,test,"New+York,+NY4134",26700,recent freight terminal emission carbon dioxide near downtown,,downtown,air_quality_co2,recent,high,hard,2,2,semantic_brief,routing_hard_v3,freight_terminal_emission,qt-q-rf_1239_sprint-routing_hard_v3-0268,medium,domain-06;domain-09,domain-02;domain-13,0,0,freight_terminal_emission
q-rf_1239_sprint-routing_hard_v3-0269,test,"Atlanta,+GA6565",26800,archival traffic corridor emission carbon level near industrial,,industrial,air_quality_co2,archival,high,hard,2,2,semantic_brief,routing_hard_v3,traffic_corridor_emission,qt-q-rf_1239_sprint-routing_hard_v3-0269,medium,domain-07;domain-10,domain-02;domain-03,0,0,traffic_corridor_emission
q-rf_1239_sprint-routing_hard_v3-0270,test,"Manasquan,+NJ4047",26900,realtime freight terminal emission carbon dioxide near industrial,,industrial,air_quality_co2,realtime,high,hard,3,3,semantic_brief,routing_hard_v3,freight_terminal_emission,qt-q-rf_1239_sprint-routing_hard_v3-0270,hard,domain-02;domain-07;domain-10,domain-03;domain-14,0,0,freight_terminal_emission
q-rf_1239_sprint-routing_hard_v3-0271,test,"Tacoma,+WA6720",27000,recent indoor ventilation strain co2 near industrial,,industrial,air_quality_co2,recent,high,hard,2,2,semantic_brief,routing_hard_v3,indoor_ventilation_strain,qt-q-rf_1239_sprint-routing_hard_v3-0271,medium,domain-02;domain-07,domain-03;domain-14,0,0,indoor_ventilation_strain
q-rf_1239_sprint-routing_hard_v3-0272,test,"Roachdale,+IN6402",27100,realtime transit queue buildup carbon dioxide near residential,,residential,air_quality_co2,realtime,high,hard,2,2,semantic_brief,routing_hard_v3,transit_queue_buildup,qt-q-rf_1239_sprint-routing_hard_v3-0272,medium,domain-05;domain-08,domain-01;domain-12;domain-13,0,0,transit_queue_buildup
q-rf_1239_sprint-routing_hard_v3-0273,test,Boston5499,27200,recent stadium post event co2 co2 near residential,,residential,air_quality_co2,recent,high,hard,3,3,semantic_brief,routing_hard_v3,stadium_post_event_co2,qt-q-rf_1239_sprint-routing_hard_v3-0273,hard,domain-05;domain-08;domain-13,domain-01;domain-12,0,0,stadium_post_event_co2
q-rf_1239_sprint-routing_hard_v3-0274,test,Paris4051,27300,recent transit queue buildup carbon dioxide near school area,,school_area,air_quality_co2,recent,high,hard,2,2,semantic_brief,routing_hard_v3,transit_queue_buildup,qt-q-rf_1239_sprint-routing_hard_v3-0274,medium,domain-04;domain-12,domain-01;domain-16,0,0,transit_queue_buildup
q-rf_1239_sprint-routing_hard_v3-0275,test,"Relay,+MD6431",27400,archival traffic corridor emission carbon level near transport hub,,transport_hub,air_quality_co2,archival,high,hard,2,2,semantic_brief,routing_hard_v3,traffic_corridor_emission,qt-q-rf_1239_sprint-routing_hard_v3-0275,medium,domain-10;domain-15,domain-03;domain-14,0,0,traffic_corridor_emission
q-rf_1239_sprint-routing_hard_v3-0276,test,"Munich,+Germany4087",27500,recent overnight inversion fine dust level near downtown,,downtown,air_quality_pm25,recent,high,hard,2,2,semantic_brief,routing_hard_v3,overnight_inversion,qt-q-rf_1239_sprint-routing_hard_v3-0276,medium,domain-06;domain-09,domain-02;domain-13,0,0,overnight_inversion
q-rf_1239_sprint-routing_hard_v3-0277,test,London4045,27600,archival commuter particulate pm25 near industrial,,industrial,air_quality_pm25,archival,high,hard,2,2,semantic_brief,routing_hard_v3,commuter_particulate,qt-q-rf_1239_sprint-routing_hard_v3-0277,medium,domain-07;domain-10,domain-02;domain-03,0,0,commuter_particulate
q-rf_1239_sprint-routing_hard_v3-0278,test,"Rancho+Cordova,+CA5514",27700,realtime overnight inversion fine dust level near industrial,,industrial,air_quality_pm25,realtime,high,hard,3,3,semantic_brief,routing_hard_v3,overnight_inversion,qt-q-rf_1239_sprint-routing_hard_v3-0278,hard,domain-02;domain-07;domain-10,domain-03;domain-14,0,0,overnight_inversion
q-rf_1239_sprint-routing_hard_v3-0279,test,"Sydney,+Australia4067",27800,recent industrial plume particulate pollution near industrial,,industrial,air_quality_pm25,recent,high,hard,3,3,semantic_brief,routing_hard_v3,industrial_plume,qt-q-rf_1239_sprint-routing_hard_v3-0279,hard,domain-02;domain-07;domain-10,domain-03;domain-14,0,0,industrial_plume
q-rf_1239_sprint-routing_hard_v3-0280,test,"Ashburn,+VA10162",27900,realtime construction dust particulate pollution near residential,,residential,air_quality_pm25,realtime,high,hard,2,2,semantic_brief,routing_hard_v3,construction_dust,qt-q-rf_1239_sprint-routing_hard_v3-0280,medium,domain-05;domain-08,domain-12;domain-13,0,0,construction_dust
q-rf_1239_sprint-object_hard_v3-0281,dev,"Seattle,+WA6450",28000,need the most relevant co2 readings for freight terminal emission around downtown with archival freshness,,downtown,air_quality_co2,archival,high,easy,1,1,paraphrase_controlled,object_hard_v3,freight_terminal_emission,qt-q-rf_1239_sprint-object_hard_v3-0281,easy,domain-08,,0,0,freight_terminal_emission
q-rf_1239_sprint-object_hard_v3-0282,dev,"Atlanta,+GA2338",28100,need the most relevant carbon level readings for stadium post event co2 around downtown with realtime freshness,,downtown,air_quality_co2,realtime,high,easy,1,1,paraphrase_controlled,object_hard_v3,stadium_post_event_co2,qt-q-rf_1239_sprint-object_hard_v3-0282,easy,domain-01,,0,0,stadium_post_event_co2
q-rf_1239_sprint-object_hard_v3-0283,dev,"Relay,+MD4093",28200,need the most relevant co2 readings for indoor ventilation strain around downtown with recent freshness,,downtown,air_quality_co2,recent,high,easy,1,1,paraphrase_controlled,object_hard_v3,indoor_ventilation_strain,qt-q-rf_1239_sprint-object_hard_v3-0283,easy,domain-12,,0,0,indoor_ventilation_strain
q-rf_1239_sprint-object_hard_v3-0284,dev,"New+York,+NY4134",28300,need the most relevant carbon dioxide readings for freight terminal emission around industrial with archival freshness,,industrial,air_quality_co2,archival,high,easy,1,1,paraphrase_controlled,object_hard_v3,freight_terminal_emission,qt-q-rf_1239_sprint-object_hard_v3-0284,easy,domain-08,,0,0,freight_terminal_emission
q-rf_1239_sprint-object_hard_v3-0285,dev,"Atlanta,+GA6565",28400,need the most relevant co2 readings for indoor ventilation strain around industrial with archival freshness,,industrial,air_quality_co2,archival,high,easy,1,1,paraphrase_controlled,object_hard_v3,indoor_ventilation_strain,qt-q-rf_1239_sprint-object_hard_v3-0285,easy,domain-01,,0,0,indoor_ventilation_strain
q-rf_1239_sprint-object_hard_v3-0286,dev,"Manasquan,+NJ4047",28500,need the most relevant co2 readings for transit queue buildup around industrial with archival freshness,,industrial,air_quality_co2,archival,high,easy,2,2,paraphrase_controlled,object_hard_v3,transit_queue_buildup,qt-q-rf_1239_sprint-object_hard_v3-0286,easy,domain-13;domain-16,,0,0,transit_queue_buildup
q-rf_1239_sprint-object_hard_v3-0287,dev,"Tacoma,+WA6720",28600,need the most relevant carbon dioxide readings for indoor ventilation strain around industrial with realtime freshness,,industrial,air_quality_co2,realtime,high,easy,1,1,paraphrase_controlled,object_hard_v3,indoor_ventilation_strain,qt-q-rf_1239_sprint-object_hard_v3-0287,easy,domain-08,,0,0,indoor_ventilation_strain
q-rf_1239_sprint-object_hard_v3-0288,dev,"Roachdale,+IN6402",28700,need the most relevant co2 readings for stadium post event co2 around industrial with realtime freshness,,industrial,air_quality_co2,realtime,high,easy,2,2,paraphrase_controlled,object_hard_v3,stadium_post_event_co2,qt-q-rf_1239_sprint-object_hard_v3-0288,easy,domain-01;domain-04,,0,0,stadium_post_event_co2
q-rf_1239_sprint-object_hard_v3-0289,dev,Boston5499,28800,need the most relevant co2 readings for traffic corridor emission around industrial with realtime freshness,,industrial,air_quality_co2,realtime,high,easy,1,1,paraphrase_controlled,object_hard_v3,traffic_corridor_emission,qt-q-rf_1239_sprint-object_hard_v3-0289,easy,domain-09,,0,0,traffic_corridor_emission
q-rf_1239_sprint-object_hard_v3-0290,dev,Paris4051,28900,need the most relevant carbon dioxide readings for freight terminal emission around industrial with recent freshness,,industrial,air_quality_co2,recent,high,easy,2,2,paraphrase_controlled,object_hard_v3,freight_terminal_emission,qt-q-rf_1239_sprint-object_hard_v3-0290,easy,domain-01;domain-04,,0,0,freight_terminal_emission
q-rf_1239_sprint-object_hard_v3-0291,dev,"Relay,+MD6431",29000,need the most relevant co2 readings for traffic corridor emission around industrial with recent freshness,,industrial,air_quality_co2,recent,high,easy,1,1,paraphrase_controlled,object_hard_v3,traffic_corridor_emission,qt-q-rf_1239_sprint-object_hard_v3-0291,easy,domain-08,,0,0,traffic_corridor_emission
q-rf_1239_sprint-object_hard_v3-0292,dev,"Munich,+Germany4087",29100,need the most relevant carbon level readings for stadium post event co2 around residential with archival freshness,,residential,air_quality_co2,archival,high,easy,1,1,paraphrase_controlled,object_hard_v3,stadium_post_event_co2,qt-q-rf_1239_sprint-object_hard_v3-0292,easy,domain-07,,0,0,stadium_post_event_co2
q-rf_1239_sprint-object_hard_v3-0293,dev,London4045,29200,need the most relevant co2 readings for freight terminal emission around residential with realtime freshness,,residential,air_quality_co2,realtime,high,easy,1,1,paraphrase_controlled,object_hard_v3,freight_terminal_emission,qt-q-rf_1239_sprint-object_hard_v3-0293,easy,domain-07,,0,0,freight_terminal_emission
q-rf_1239_sprint-object_hard_v3-0294,dev,"Rancho+Cordova,+CA5514",29300,need the most relevant carbon level readings for freight terminal emission around residential with recent freshness,,residential,air_quality_co2,recent,high,easy,2,2,paraphrase_controlled,object_hard_v3,freight_terminal_emission,qt-q-rf_1239_sprint-object_hard_v3-0294,easy,domain-11;domain-14,,0,0,freight_terminal_emission
q-rf_1239_sprint-object_hard_v3-0295,dev,"Sydney,+Australia4067",29400,need the most relevant co2 readings for transit queue buildup around residential with recent freshness,,residential,air_quality_co2,recent,high,easy,1,1,paraphrase_controlled,object_hard_v3,transit_queue_buildup,qt-q-rf_1239_sprint-object_hard_v3-0295,easy,domain-07,,0,0,transit_queue_buildup
q-rf_1239_sprint-object_hard_v3-0296,dev,"Ashburn,+VA10162",29500,need the most relevant carbon dioxide readings for transit queue buildup around school area with archival freshness,,school_area,air_quality_co2,archival,high,easy,1,1,paraphrase_controlled,object_hard_v3,transit_queue_buildup,qt-q-rf_1239_sprint-object_hard_v3-0296,easy,domain-06,,0,0,transit_queue_buildup
q-rf_1239_sprint-object_hard_v3-0297,dev,"Seattle,+WA6450",29600,need the most relevant carbon level readings for stadium post event co2 around school area with realtime freshness,,school_area,air_quality_co2,realtime,high,easy,1,1,paraphrase_controlled,object_hard_v3,stadium_post_event_co2,qt-q-rf_1239_sprint-object_hard_v3-0297,easy,domain-11,,0,0,stadium_post_event_co2
q-rf_1239_sprint-object_hard_v3-0298,dev,"Atlanta,+GA2338",29700,need the most relevant carbon dioxide readings for stadium post event co2 around school area with recent freshness,,school_area,air_quality_co2,recent,high,easy,1,1,paraphrase_controlled,object_hard_v3,stadium_post_event_co2,qt-q-rf_1239_sprint-object_hard_v3-0298,easy,domain-10,,0,0,stadium_post_event_co2
q-rf_1239_sprint-object_hard_v3-0299,dev,"Relay,+MD4093",29800,need the most relevant carbon level readings for transit queue buildup around school area with recent freshness,,school_area,air_quality_co2,recent,high,easy,1,1,paraphrase_controlled,object_hard_v3,transit_queue_buildup,qt-q-rf_1239_sprint-object_hard_v3-0299,easy,domain-07,,0,0,transit_queue_buildup
q-rf_1239_sprint-object_hard_v3-0300,dev,"New+York,+NY4134",29900,need the most relevant carbon dioxide readings for transit queue buildup around stadium area with realtime freshness,,stadium_area,air_quality_co2,realtime,high,easy,1,1,paraphrase_controlled,object_hard_v3,transit_queue_buildup,qt-q-rf_1239_sprint-object_hard_v3-0300,easy,domain-10,,0,0,transit_queue_buildup
q-rf_1239_sprint-object_hard_v3-0301,dev,"Atlanta,+GA6565",30000,need the most relevant co2 readings for traffic corridor emission around stadium area with recent freshness,,stadium_area,air_quality_co2,recent,high,medium,1,1,paraphrase_controlled,object_hard_v3,traffic_corridor_emission,qt-q-rf_1239_sprint-object_hard_v3-0301,medium,domain-03,,0,0,traffic_corridor_emission
q-rf_1239_sprint-object_hard_v3-0302,dev,"Manasquan,+NJ4047",30100,need the most relevant co2 readings for transit queue buildup around transport hub with archival freshness,,transport_hub,air_quality_co2,archival,high,medium,1,1,paraphrase_controlled,object_hard_v3,transit_queue_buildup,qt-q-rf_1239_sprint-object_hard_v3-0302,medium,domain-16,,0,0,transit_queue_buildup
q-rf_1239_sprint-object_hard_v3-0303,dev,"Tacoma,+WA6720",30200,need the most relevant co2 readings for traffic corridor emission around transport hub with realtime freshness,,transport_hub,air_quality_co2,realtime,high,medium,1,1,paraphrase_controlled,object_hard_v3,traffic_corridor_emission,qt-q-rf_1239_sprint-object_hard_v3-0303,medium,domain-09,,0,0,traffic_corridor_emission
q-rf_1239_sprint-object_hard_v3-0304,dev,"Roachdale,+IN6402",30300,need the most relevant carbon level readings for indoor ventilation strain around transport hub with recent freshness,,transport_hub,air_quality_co2,recent,high,medium,2,2,paraphrase_controlled,object_hard_v3,indoor_ventilation_strain,qt-q-rf_1239_sprint-object_hard_v3-0304,medium,domain-02;domain-05,,0,0,indoor_ventilation_strain
q-rf_1239_sprint-object_hard_v3-0305,dev,Boston5499,30400,need the most relevant fine dust level readings for overnight inversion around downtown with archival freshness,,downtown,air_quality_pm25,archival,high,medium,1,1,paraphrase_controlled,object_hard_v3,overnight_inversion,qt-q-rf_1239_sprint-object_hard_v3-0305,medium,domain-08,,0,0,overnight_inversion
q-rf_1239_sprint-object_hard_v3-0306,dev,Paris4051,30500,need the most relevant fine dust level readings for school alert around downtown with realtime freshness,,downtown,air_quality_pm25,realtime,high,medium,1,1,paraphrase_controlled,object_hard_v3,school_alert,qt-q-rf_1239_sprint-object_hard_v3-0306,medium,domain-01,,0,0,school_alert
q-rf_1239_sprint-object_hard_v3-0307,dev,"Relay,+MD6431",30600,need the most relevant pm25 readings for industrial plume around downtown with recent freshness,,downtown,air_quality_pm25,recent,high,medium,1,1,paraphrase_controlled,object_hard_v3,industrial_plume,qt-q-rf_1239_sprint-object_hard_v3-0307,medium,domain-12,,0,0,industrial_plume
q-rf_1239_sprint-object_hard_v3-0308,dev,"Munich,+Germany4087",30700,need the most relevant particulate pollution readings for construction dust around industrial with archival freshness,,industrial,air_quality_pm25,archival,high,medium,2,2,paraphrase_controlled,object_hard_v3,construction_dust,qt-q-rf_1239_sprint-object_hard_v3-0308,medium,domain-13;domain-16,,0,0,construction_dust
q-rf_1239_sprint-object_hard_v3-0309,dev,London4045,30800,need the most relevant particulate pollution readings for industrial plume around industrial with archival freshness,,industrial,air_quality_pm25,archival,high,medium,1,1,paraphrase_controlled,object_hard_v3,industrial_plume,qt-q-rf_1239_sprint-object_hard_v3-0309,medium,domain-01,,0,0,industrial_plume
