object_id,domain_id,zone_id,zone_type,service_class,semantic_facet,freshness_class,time_bucket,vendor_template_id,canonical_name,producer_node_id,controller_node_id,payload_size_bytes,unit,value_type,object_version,object_text_id,semantic_intent_family,semantic_intent_variant,confuser_group_id,difficulty_tag
obj-03-04-traffic_speed-01-cnm01,domain-03,domain-03-zone-04,stadium_area,traffic_speed,school_zone_slowdown,recent,morning,tpl-02,/city/domain-03/services/traffic_speed/zones/domain-03-zone-04/objects/obj-03-04-traffic_speed-01-cnm01,producer-slot-domain-03-04-1,controller-slot-domain-03,281,kmh,float,1,text-obj-03-04-traffic_speed-01-cnm01,school_zone_slowdown,school_zone_slowdown_variant_03,cg-obj-03-04-traffic_speed-01,object_hard
obj-03-04-traffic_speed-01-ncf01,domain-03,domain-03-zone-04,stadium_area,traffic_speed,school_zone_slowdown,realtime,morning,tpl-03,/org/domain-03/zone/domain-03-zone-04/telemetry/traffic_speed/obj-03-04-traffic_speed-01-ncf01,producer-slot-domain-03-04-1,controller-slot-domain-03,281,kmh,float,1,text-obj-03-04-traffic_speed-01-ncf01,school_zone_slowdown,school_zone_slowdown_variant_03,cg-obj-03-04-traffic_speed-01,object_hard
obj-03-04-traffic_speed-02,domain-03,domain-03-zone-04,stadium_area,traffic_speed,congestion_spillback,recent,afternoon,tpl-03,/org/domain-03/zone/domain-03-zone-04/telemetry/traffic_speed/obj-03-04-traffic_speed-02,producer-slot-domain-03-04-2,controller-slot-domain-03,327,kmh,float,1,text-obj-03-04-traffic_speed-02,congestion_spillback,congestion_spillback_variant_01,cg-obj-03-04-traffic_speed-02,object_hard
obj-03-04-traffic_speed-02-snm01,domain-03,domain-03-zone-04,stadium_area,traffic_speed,bus_lane_delay,recent,afternoon,tpl-03,/org/domain-03/zone/domain-03-zone-04/telemetry/traffic_speed/obj-03-04-traffic_speed-02-snm01,producer-slot-domain-03-04-2,controller-slot-domain-03,327,kmh,float,1,text-obj-03-04-traffic_speed-02-snm01,bus_lane_delay,bus_lane_delay_variant_01,cg-obj-03-04-traffic_speed-02,object_hard
obj-03-04-traffic_speed-02-snm02,domain-03,domain-03-zone-04,stadium_area,traffic_speed,event_dispersal,recent,afternoon,tpl-03,/org/domain-03/zone/domain-03-zone-04/telemetry/traffic_speed/obj-03-04-traffic_speed-02-snm02,producer-slot-domain-03-04-2,controller-slot-domain-03,327,kmh,float,1,text-obj-03-04-traffic_speed-02-snm02,event_dispersal,event_dispersal_variant_02,cg-obj-03-04-traffic_speed-02,object_hard
obj-03-04-traffic_speed-02-snm03,domain-03,domain-03-zone-04,stadium_area,traffic_speed,freight_corridor_slowdown,recent,afternoon,tpl-03,/org/domain-03/zone/domain-03-zone-04/telemetry/traffic_speed/obj-03-04-traffic_speed-02-snm03,producer-slot-domain-03-04-2,controller-slot-domain-03,327,kmh,float,1,text-obj-03-04-traffic_speed-02-snm03,freight_corridor_slowdown,freight_corridor_slowdown_variant_03,cg-obj-03-04-traffic_speed-02,object_hard
obj-03-04-traffic_speed-02-cnm01,domain-03,domain-03-zone-04,stadium_area,traffic_speed,congestion_spillback,archival,afternoon,tpl-03,/org/domain-03/zone/domain-03-zone-04/telemetry/traffic_speed/obj-03-04-traffic_speed-02-cnm01,producer-slot-domain-03-04-2,controller-slot-domain-03,327,kmh,float,1,text-obj-03-04-traffic_speed-02-cnm01,congestion_spillback,congestion_spillback_variant_01,cg-obj-03-04-traffic_speed-02,object_hard
obj-03-04-traffic_speed-02-ncf01,domain-03,domain-03-zone-04,stadium_area,traffic_speed,congestion_spillback,recent,afternoon,tpl-04,/iot/traffic_speed/domain-03/domain-03-zone-04/obj-03-04-traffic_speed-02-ncf01,producer-slot-domain-03-04-2,controller-slot-domain-03,327,kmh,float,1,text-obj-03-04-traffic_speed-02-ncf01,congestion_spillback,congestion_spillback_variant_01,cg-obj-03-04-traffic_speed-02,object_hard
obj-04-01-air_quality_co2-01,domain-04,domain-04-zone-01,industrial,air_quality_co2,stadium_post_event_co2,realtime,morning,tpl-04,/iot/air_quality_co2/domain-04/domain-04-zone-01/obj-04-01-air_quality_co2-01,producer-slot-domain-04-01-1,controller-slot-domain-04,247,ppm,float,1,text-obj-04-01-air_quality_co2-01,stadium_post_event_co2,stadium_post_event_co2_variant_01,cg-obj-04-01-air_quality_co2-01,object_hard
obj-04-01-air_quality_co2-01-snm01,domain-04,domain-04-zone-01,industrial,air_quality_co2,freight_terminal_emission,realtime,morning,tpl-04,/iot/air_quality_co2/domain-04/domain-04-zone-01/obj-04-01-air_quality_co2-01-snm01,producer-slot-domain-04-01-1,controller-slot-domain-04,247,ppm,float,1,text-obj-04-01-air_quality_co2-01-snm01,freight_terminal_emission,freight_terminal_emission_variant_01,cg-obj-04-01-air_quality_co2-01,object_hard
obj-04-01-air_quality_co2-01-snm02,domain-04,domain-04-zone-01,industrial,air_quality_co2,indoor_ventilation_strain,realtime,morning,tpl-04,/iot/air_quality_co2/domain-04/domain-04-zone-01/obj-04-01-air_quality_co2-01-snm02,producer-slot-domain-04-01-1,controller-slot-domain-04,247,ppm,float,1,text-obj-04-01-air_quality_co2-01-snm02,indoor_ventilation_strain,indoor_ventilation_strain_variant_02,cg-obj-04-01-air_quality_co2-01,object_hard
obj-04-01-air_quality_co2-01-snm03,domain-04,domain-04-zone-01,industrial,air_quality_co2,traffic_corridor_emission,realtime,morning,tpl-04,/iot/air_quality_co2/domain-04/domain-04-zone-01/obj-04-01-air_quality_co2-01-snm03,producer-slot-domain-04-01-1,controller-slot-domain-04,247,ppm,float,1,text-obj-04-01-air_quality_co2-01-snm03,traffic_corridor_emission,traffic_corridor_emission_variant_03,cg-obj-04-01-air_quality_co2-01,object_hard
obj-04-01-air_quality_co2-01-cnm01,domain-04,domain-04-zone-01,industrial,air_quality_co2,stadium_post_event_co2,recent,morning,tpl-04,/iot/air_quality_co2/domain-04/domain-04-zone-01/obj-04-01-air_quality_co2-01-cnm01,producer-slot-domain-04-01-1,controller-slot-domain-04,247,ppm,float,1,text-obj-04-01-air_quality_co2-01-cnm01,stadium_post_event_co2,stadium_post_event_co2_variant_01,cg-obj-04-01-air_quality_co2-01,object_hard
obj-04-01-air_quality_co2-01-ncf01,domain-04,domain-04-zone-01,industrial,air_quality_co2,stadium_post_event_co2,realtime,morning,tpl-01,/domain-04/domain-04-zone-01/air_quality_co2/obj-04-01-air_quality_co2-01-ncf01,producer-slot-domain-04-01-1,controller-slot-domain-04,247,ppm,float,1,text-obj-04-01-air_quality_co2-01-ncf01,stadium_post_event_co2,stadium_post_event_co2_variant_01,cg-obj-04-01-air_quality_co2-01,object_hard
obj-04-01-air_quality_co2-02,domain-04,domain-04-zone-01,industrial,air_quality_co2,freight_terminal_emission,recent,afternoon,tpl-01,/domain-04/domain-04-zone-01/air_quality_co2/obj-04-01-air_quality_co2-02,producer-slot-domain-04-01-2,controller-slot-domain-04,341,ppm,float,1,text-obj-04-01-air_quality_co2-02,freight_terminal_emission,freight_terminal_emission_variant_02,cg-obj-04-01-air_quality_co2-02,object_hard
obj-04-01-air_quality_co2-02-snm01,domain-04,domain-04-zone-01,industrial,air_quality_co2,indoor_ventilation_strain,recent,afternoon,tpl-01,/domain-04/domain-04-zone-01/air_quality_co2/obj-04-01-air_quality_co2-02-snm01,producer-slot-domain-04-01-2,controller-slot-domain-04,341,ppm,float,1,text-obj-04-01-air_quality_co2-02-snm01,indoor_ventilation_strain,indoor_ventilation_strain_variant_01,cg-obj-04-01-air_quality_co2-02,object_hard
obj-04-01-air_quality_co2-02-snm02,domain-04,domain-04-zone-01,industrial,air_quality_co2,traffic_corridor_emission,recent,afternoon,tpl-01,/domain-04/domain-04-zone-01/air_quality_co2/obj-04-01-air_quality_co2-02-snm02,producer-slot-domain-04-01-2,controller-slot-domain-04,341,ppm,float,1,text-obj-04-01-air_quality_co2-02-snm02,traffic_corridor_emission,traffic_corridor_emission_variant_02,cg-obj-04-01-air_quality_co2-02,object_hard
obj-04-01-air_quality_co2-02-snm03,domain-04,domain-04-zone-01,industrial,air_quality_co2,transit_queue_buildup,recent,afternoon,tpl-01,/domain-04/domain-04-zone-01/air_quality_co2/obj-04-01-air_quality_co2-02-snm03,producer-slot-domain-04-01-2,controller-slot-domain-04,341,ppm,float,1,text-obj-04-01-air_quality_co2-02-snm03,transit_queue_buildup,transit_queue_buildup_variant_03,cg-obj-04-01-air_quality_co2-02,object_hard
obj-04-01-air_quality_co2-02-cnm01,domain-04,domain-04-zone-01,industrial,air_quality_co2,freight_terminal_emission,archival,afternoon,tpl-01,/domain-04/domain-04-zone-01/air_quality_co2/obj-04-01-air_quality_co2-02-cnm01,producer-slot-domain-04-01-2,controller-slot-domain-04,341,ppm,float,1,text-obj-04-01-air_quality_co2-02-cnm01,freight_terminal_emission,freight_terminal_emission_variant_02,cg-obj-04-01-air_quality_co2-02,object_hard
obj-04-01-air_quality_co2-02-ncf01,domain-04,domain-04-zone-01,industrial,air_quality_co2,freight_terminal_emission,recent,afternoon,tpl-02,/city/domain-04/services/air_quality_co2/zones/domain-04-zone-01/objects/obj-04-01-air_quality_co2-02-ncf01,producer-slot-domain-04-01-2,controller-slot-domain-04,341,ppm,float,1,text-obj-04-01-air_quality_co2-02-ncf01,freight_terminal_emission,freight_terminal_emission_variant_02,cg-obj-04-01-air_quality_co2-02,object_hard
obj-04-01-air_quality_co2-03,domain-04,domain-04-zone-01,industrial,air_quality_co2,indoor_ventilation_strain,archival,evening,tpl-02,/city/domain-04/services/air_quality_co2/zones/domain-04-zone-01/objects/obj-04-01-air_quality_co2-03,producer-slot-domain-04-01-3,controller-slot-domain-04,349,ppm,float,1,text-obj-04-01-air_quality_co2-03,indoor_ventilation_strain,indoor_ventilation_strain_variant_03,cg-obj-04-01-air_quality_co2-03,object_hard
obj-04-01-air_quality_co2-03-snm01,domain-04,domain-04-zone-01,industrial,air_quality_co2,traffic_corridor_emission,archival,evening,tpl-02,/city/domain-04/services/air_quality_co2/zones/domain-04-zone-01/objects/obj-04-01-air_quality_co2-03-snm01,producer-slot-domain-04-01-3,controller-slot-domain-04,349,ppm,float,1,text-obj-04-01-air_quality_co2-03-snm01,traffic_corridor_emission,traffic_corridor_emission_variant_01,cg-obj-04-01-air_quality_co2-03,object_hard
obj-04-01-air_quality_co2-03-snm02,domain-04,domain-04-zone-01,industrial,air_quality_co2,transit_queue_buildup,archival,evening,tpl-02,/city/domain-04/services/air_quality_co2/zones/domain-04-zone-01/objects/obj-04-01-air_quality_co2-03-snm02,producer-slot-domain-04-01-3,controller-slot-domain-04,349,ppm,float,1,text-obj-04-01-air_quality_co2-03-snm02,transit_queue_buildup,transit_queue_buildup_variant_02,cg-obj-04-01-air_quality_co2-03,object_hard
obj-04-01-air_quality_co2-03-snm03,domain-04,domain-04-zone-01,industrial,air_quality_co2,stadium_post_event_co2,archival,evening,tpl-02,/city/domain-04/services/air_quality_co2/zones/domain-04-zone-01/objects/obj-04-01-air_quality_co2-03-snm03,producer-slot-domain-04-01-3,controller-slot-domain-04,349,ppm,float,1,text-obj-04-01-air_quality_co2-03-snm03,stadium_post_event_co2,stadium_post_event_co2_variant_03,cg-obj-04-01-air_quality_co2-03,object_hard
obj-04-01-air_quality_co2-03-cnm01,domain-04,domain-04-zone-01,industrial,air_quality_co2,indoor_ventilation_strain,realtime,evening,tpl-02,/city/domain-04/services/air_quality_co2/zones/domain-04-zone-01/objects/obj-04-01-air_quality_co2-03-cnm01,producer-slot-domain-04-01-3,controller-slot-domain-04,349,ppm,float,1,text-obj-04-01-air_quality_co2-03-cnm01,indoor_ventilation_strain,indoor_ventilation_strain_variant_03,cg-obj-04-01-air_quality_co2-03,object_hard
obj-04-01-air_quality_co2-03-ncf01,domain-04,domain-04-zone-01,industrial,air_quality_co2,indoor_ventilation_strain,archival,evening,tpl-03,/org/domain-04/zone/domain-04-zone-01/telemetry/air_quality_co2/obj-04-01-air_quality_co2-03-ncf01,producer-slot-domain-04-01-3,controller-slot-domain-04,349,ppm,float,1,text-obj-04-01-air_quality_co2-03-ncf01,indoor_ventilation_strain,indoor_ventilation_strain_variant_03,cg-obj-04-01-air_quality_co2-03,object_hard
obj-04-01-air_quality_pm25-01,domain-04,domain-04-zone-01,industrial,air_quality_pm25,school_alert,realtime,morning,tpl-04,/iot/air_quality_pm25/domain-04/domain-04-zone-01/obj-04-01-air_quality_pm25-01,producer-slot-domain-04-01-1,controller-slot-domain-04,198,ugm3,float,1,text-obj-04-01-air_quality_pm25-01,school_alert,school_alert_variant_01,cg-obj-04-01-air_quality_pm25-01,object_hard
obj-04-01-air_quality_pm25-01-snm01,domain-04,domain-04-zone-01,industrial,air_quality_pm25,overnight_inversion,realtime,morning,tpl-04,/iot/air_quality_pm25/domain-04/domain-04-zone-01/obj-04-01-air_quality_pm25-01-snm01,producer-slot-domain-04-01-1,controller-slot-domain-04,198,ugm3,float,1,text-obj-04-01-air_quality_pm25-01-snm01,overnight_inversion,overnight_inversion_variant_01,cg-obj-04-01-air_quality_pm25-01,object_hard
obj-04-01-air_quality_pm25-01-snm02,domain-04,domain-04-zone-01,industrial,air_quality_pm25,industrial_plume,realtime,morning,tpl-04,/iot/air_quality_pm25/domain-04/domain-04-zone-01/obj-04-01-air_quality_pm25-01-snm02,producer-slot-domain-04-01-1,controller-slot-domain-04,198,ugm3,float,1,text-obj-04-01-air_quality_pm25-01-snm02,industrial_plume,industrial_plume_variant_02,cg-obj-04-01-air_quality_pm25-01,object_hard
obj-04-01-air_quality_pm25-01-snm03,domain-04,domain-04-zone-01,industrial,air_quality_pm25,commuter_particulate,realtime,morning,tpl-04,/iot/air_quality_pm25/domain-04/domain-04-zone-01/obj-04-01-air_quality_pm25-01-snm03,producer-slot-domain-04-01-1,controller-slot-domain-04,198,ugm3,float,1,text-obj-04-01-air_quality_pm25-01-snm03,commuter_particulate,commuter_particulate_variant_03,cg-obj-04-01-air_quality_pm25-01,object_hard
obj-04-01-air_quality_pm25-01-cnm01,domain-04,domain-04-zone-01,industrial,air_quality_pm25,school_alert,recent,morning,tpl-04,/iot/air_quality_pm25/domain-04/domain-04-zone-01/obj-04-01-air_quality_pm25-01-cnm01,producer-slot-domain-04-01-1,controller-slot-domain-04,198,ugm3,float,1,text-obj-04-01-air_quality_pm25-01-cnm01,school_alert,school_alert_variant_01,cg-obj-04-01-air_quality_pm25-01,object_hard
obj-04-01-air_quality_pm25-01-ncf01,domain-04,domain-04-zone-01,industrial,air_quality_pm25,school_alert,realtime,morning,tpl-01,/domain-04/domain-04-zone-01/air_quality_pm25/obj-04-01-air_quality_pm25-01-ncf01,producer-slot-domain-04-01-1,controller-slot-domain-04,198,ugm3,float,1,text-obj-04-01-air_quality_pm25-01-ncf01,school_alert,school_alert_variant_01,cg-obj-04-01-air_quality_pm25-01,object_hard
obj-04-01-air_quality_pm25-02,domain-04,domain-04-zone-01,industrial,air_quality_pm25,overnight_inversion,recent,afternoon,tpl-01,/domain-04/domain-04-zone-01/air_quality_pm25/obj-04-01-air_quality_pm25-02,producer-slot-domain-04-01-2,controller-slot-domain-04,177,ugm3,float,1,text-obj-04-01-air_quality_pm25-02,overnight_inversion,overnight_inversion_variant_02,cg-obj-04-01-air_quality_pm25-02,object_hard
obj-04-01-air_quality_pm25-02-snm01,domain-04,domain-04-zone-01,industrial,air_quality_pm25,industrial_plume,recent,afternoon,tpl-01,/domain-04/domain-04-zone-01/air_quality_pm25/obj-04-01-air_quality_pm25-02-snm01,producer-slot-domain-04-01-2,controller-slot-domain-04,177,ugm3,float,1,text-obj-04-01-air_quality_pm25-02-snm01,industrial_plume,industrial_plume_variant_01,cg-obj-04-01-air_quality_pm25-02,object_hard
obj-04-01-air_quality_pm25-02-snm02,domain-04,domain-04-zone-01,industrial,air_quality_pm25,commuter_particulate,recent,afternoon,tpl-01,/domain-04/domain-04-zone-01/air_quality_pm25/obj-04-01-air_quality_pm25-02-snm02,producer-slot-domain-04-01-2,controller-slot-domain-04,177,ugm3,float,1,text-obj-04-01-air_quality_pm25-02-snm02,commuter_particulate,commuter_particulate_variant_02,cg-obj-04-01-air_quality_pm25-02,object_hard
obj-04-01-air_quality_pm25-02-snm03,domain-04,domain-04-zone-01,industrial,air_quality_pm25,construction_dust,recent,afternoon,tpl-01,/domain-04/domain-04-zone-01/air_quality_pm25/obj-04-01-air_quality_pm25-02-snm03,producer-slot-domain-04-01-2,controller-slot-domain-04,177,ugm3,float,1,text-obj-04-01-air_quality_pm25-02-snm03,construction_dust,construction_dust_variant_03,cg-obj-04-01-air_quality_pm25-02,object_hard
obj-04-01-air_quality_pm25-02-cnm01,domain-04,domain-04-zone-01,industrial,air_quality_pm25,overnight_inversion,archival,afternoon,tpl-01,/domain-04/domain-04-zone-01/air_quality_pm25/obj-04-01-air_quality_pm25-02-cnm01,producer-slot-domain-04-01-2,controller-slot-domain-04,177,ugm3,float,1,text-obj-04-01-air_quality_pm25-02-cnm01,overnight_inversion,overnight_inversion_variant_02,cg-obj-04-01-air_quality_pm25-02,object_hard
obj-04-01-air_quality_pm25-02-ncf01,domain-04,domain-04-zone-01,industrial,air_quality_pm25,overnight_inversion,recent,afternoon,tpl-02,/city/domain-04/services/air_quality_pm25/zones/domain-04-zone-01/objects/obj-04-01-air_quality_pm25-02-ncf01,producer-slot-domain-04-01-2,controller-slot-domain-04,177,ugm3,float,1,text-obj-04-01-air_quality_pm25-02-ncf01,overnight_inversion,overnight_inversion_variant_02,cg-obj-04-01-air_quality_pm25-02,object_hard
obj-04-01-air_quality_pm25-03,domain-04,domain-04-zone-01,industrial,air_quality_pm25,industrial_plume,archival,evening,tpl-02,/city/domain-04/services/air_quality_pm25/zones/domain-04-zone-01/objects/obj-04-01-air_quality_pm25-03,producer-slot-domain-04-01-3,controller-slot-domain-04,181,ugm3,float,1,text-obj-04-01-air_quality_pm25-03,industrial_plume,industrial_plume_variant_03,cg-obj-04-01-air_quality_pm25-03,object_hard
